"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","session_length","sessions","beacons","non_bounce_sessions","bounces","page_visit_time","session_duration","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"article","Desktop",0,12300,46990.997986572,9336,3.782,1,2,5,3.262,0.779284145,19469,12250.0,5.075,19469,88781,2664,5528,200,1310,32.89,21.83,"12.2 - 12.3 s",0.4795315629975859,1.0,3
"article","Desktop",0,12400,47311.613587056,9076,3.799,1,2,5,3.246,0.783971698,19307,12351.0,5.031,19307,87570,2582,5548,200,1312,33.17,21.87,"12.3 - 12.4 s",0.4700885689128295,1.0,3
"article","Desktop",0,12500,47161.967602891,8712,3.852,1,2,5,3.237,0.786631469,18821,12450.0,5.02,18821,84801,2621,5478,198,1292,33.81,21.53,"12.4 - 12.5 s",0.4628872004675628,1.0,3
"article","Desktop",0,12600,47547.451480209,8697,3.757,1,2,5,3.259,0.783613611,18471,12550.0,5.029,18471,83325,2590,5264,203,1326,33.15,22.1,"12.5 - 12.6 s",0.47084619132694494,1.0,3
"article","Desktop",0,12700,47905.309450345,8532,3.772,1,2,5,3.223,0.784164668,18203,12650.0,4.992,18203,81576,2518,5199,199,1301,33.15,21.68,"12.6 - 12.7 s",0.4687139482502884,1.0,3
"article","Desktop",0,12800,47861.895021373,8516,3.801,1,2,5,3.197,0.782338649,18073,12750.0,4.988,18073,81079,2444,5231,199,1296,33.47,21.6,"12.7 - 12.8 s",0.47120013279477674,1.0,3
"article","Desktop",0,12900,49065.9349516,7964,3.769,1,2,5,3.173,0.787040408,17168,12850.0,4.921,17168,75772,2377,5078,199,1288,34.33,21.47,"12.8 - 12.9 s",0.46388630009319665,1.0,3
"article","Desktop",0,13000,49484.155542168,7905,3.766,1,2,5,3.241,0.787504002,17070,12950.0,4.985,17070,76359,2377,5073,196,1264,34.53,21.07,"12.9 - 13.0 s",0.46309314586994726,1.0,3
"article","Desktop",0,13100,49363.871764575,7616,3.724,1,2,5,3.199,0.786725169,16299,13051.0,4.939,16299,72231,2293,4866,197,1258,34.74,20.97,"13.0 - 13.1 s",0.4672679305478864,1.0,3
"article","Desktop",0,13200,50242.762789996,7642,3.796,1,2,5,3.155,0.782815545,16415,13149.0,4.922,16415,72515,2247,4801,202,1278,33.89,21.3,"13.1 - 13.2 s",0.4655498020103564,1.0,3
"article","Desktop",0,13300,49514.86735799,7464,3.747,1,2,5,3.234,0.787744054,16153,13250.0,4.966,16153,72071,2195,4755,200,1300,34.07,21.67,"13.2 - 13.3 s",0.4620813471181824,1.0,3
"article","Desktop",0,13400,50604.248043146,7225,3.812,1,2,5,3.2,0.788034116,15627,13350.0,4.962,15627,69598,2171,4693,201,1301,34.88,21.68,"13.3 - 13.4 s",0.462340820374992,1.0,3
"article","Desktop",0,13500,49893.855388765,6921,3.886,1,2,5,3.228,0.787362515,15111,13451.0,5.008,15111,67543,2115,4507,200,1295,34.68,21.58,"13.4 - 13.5 s",0.4580107206670637,1.0,3
"article","Desktop",0,13600,51180.059543027,6989,3.716,1,2,5,3.236,0.78953566,15109,13551.0,4.955,15109,66995,2102,4412,204,1288,33.92,21.47,"13.5 - 13.6 s",0.46257197696737046,1.0,3
"article","Desktop",0,13700,51730.775113223,6766,3.703,1,2,5,3.199,0.789398561,14707,13650.0,4.903,14707,64644,2005,4337,203,1268,34.14,21.13,"13.6 - 13.7 s",0.46005303596926633,1.0,3
"article","Desktop",0,13800,51147.967654231,6641,3.738,1,2,5,3.165,0.786430766,14339,13750.0,4.897,14339,62982,1970,4264,203,1283,34.47,21.38,"13.7 - 13.8 s",0.4631424785549899,1.0,3
"article","Desktop",0,13900,51509.470646737,6472,3.849,1,2,5,3.205,0.786221948,14066,13851.0,4.976,14066,62580,2011,4161,201,1333,34.52,22.22,"13.8 - 13.9 s",0.46011659320346937,1.0,3
"article","Desktop",0,14000,51655.882553803,6294,3.821,1,2,5,3.183,0.784710266,13598,13950.0,4.952,13598,60270,1901,4018,202,1274,34.35,21.23,"13.9 - 14.0 s",0.4628621856155317,1.0,3
"article","Desktop",0,14100,52754.650801865,6270,3.703,1,2,5,3.143,0.790518719,13706,14050.0,4.837,13706,59442,1829,4228,198,1226,35.6,20.43,"14.0 - 14.1 s",0.45746388443017655,1.0,3
"article","Desktop",0,14200,52507.774001697,6171,3.731,1,2,5,3.158,0.790119477,13548,14150.0,4.858,13548,58906,1853,4130,201,1267,35.31,21.12,"14.1 - 14.2 s",0.4554915854738707,1.0,3
"article","Desktop",0,14300,52558.984329173,5994,3.789,1,2,5,3.204,0.790150637,13116,14250.0,4.936,13116,57821,1862,3949,202,1297,35.09,21.62,"14.2 - 14.3 s",0.4569990850869167,1.0,3
"article","Desktop",0,14400,53062.444926795,5841,3.745,1,2,5,3.14,0.790607369,12835,14350.0,4.845,12835,55482,1846,3880,201,1264,35.31,21.07,"14.3 - 14.4 s",0.45508375535644724,1.0,3
"article","Desktop",0,14500,53082.485464633,5867,3.685,1,2,5,3.158,0.788174531,12701,14450.0,4.86,12701,55368,1781,3825,203,1266,35.03,21.1,"14.4 - 14.5 s",0.46193213132824185,1.0,3
"article","Desktop",0,14600,53628.807934937,5549,3.819,1,2,5,3.174,0.791760786,12305,14551.0,4.897,12305,53541,1769,3675,202,1245,34.88,20.75,"14.5 - 14.6 s",0.45095489638358394,1.0,3
"article","Desktop",0,14700,53883.904017729,5539,3.764,1,2,5,3.184,0.79038458,12134,14651.0,4.902,12134,52986,1720,3634,202,1283,34.9,21.38,"14.6 - 14.7 s",0.45648590736772704,1.0,3
"article","Desktop",0,14800,55305.133285654,5338,3.71,1,2,5,3.092,0.790995591,11782,14750.0,4.773,11782,50143,1652,3601,199,1240,35.55,20.67,"14.7 - 14.8 s",0.4530639959259888,1.0,3
"article","Desktop",0,14900,55202.414770694,5303,3.721,1,2,5,3.172,0.7920162,11761,14850.0,4.849,11761,51046,1629,3548,206,1284,35.02,21.4,"14.8 - 14.9 s",0.45089703256525804,1.0,3
"article","Desktop",0,15000,55011.936373159,5244,3.709,1,2,5,3.162,0.791151733,11482,14950.0,4.856,11482,49833,1633,3487,204,1270,35.4,21.17,"14.9 - 15.0 s",0.45671485803866924,1.0,3
"article","Desktop",0,15100,55853.408417934,4953,3.727,1,2,5,3.145,0.798214594,11196,15050.0,4.794,11196,48117,1509,3501,200,1234,36.14,20.57,"15.0 - 15.1 s",0.44239013933547694,1.0,3
"article","Desktop",0,15200,55318.368741926,4831,3.679,1,2,5,3.143,0.79891486,10908,15151.0,4.773,10908,46503,1482,3376,202,1255,35.82,20.92,"15.1 - 15.2 s",0.4428859552621929,1.0,3
"article","Desktop",0,15300,55080.183197041,4904,3.801,1,2,5,3.102,0.792082622,10988,15250.0,4.799,10988,47125,1536,3384,200,1245,35.8,20.75,"15.2 - 15.3 s",0.446305060065526,1.0,3
"article","Desktop",0,15400,56258.921462175,4830,3.744,1,2,5,3.106,0.792657758,10781,15350.0,4.784,10781,45992,1462,3314,204,1254,35.56,20.9,"15.3 - 15.4 s",0.44801038864669324,1.0,3
"article","Desktop",0,15500,56099.119983992,4618,3.839,1,2,5,3.159,0.793779209,10396,15449.0,4.864,10396,45027,1487,3189,203,1255,35.8,20.92,"15.4 - 15.5 s",0.4442093112735668,1.0,3
"article","Desktop",0,15600,56349.776749194,4607,3.744,1,2,5,3.113,0.797849493,10489,15551.0,4.758,10489,44431,1486,3306,201,1246,36.72,20.77,"15.5 - 15.6 s",0.4392220421393841,1.0,3
"article","Desktop",0,15700,57970.188541294,4431,3.762,1,2,5,3.1,0.798343003,10127,15650.0,4.747,10127,42927,1418,3192,203,1259,36.65,20.98,"15.6 - 15.7 s",0.4375432013429446,1.0,3
"article","Desktop",0,15800,57499.940771166,4435,3.849,1,2,5,3.075,0.792925458,9997,15751.0,4.783,9997,42513,1396,3108,200,1255,36.14,20.92,"15.7 - 15.8 s",0.4436330899269781,1.0,3
"article","Desktop",0,15900,57496.427622559,4377,3.693,1,2,5,3.11,0.796202176,9863,15851.0,4.748,9863,41531,1413,3104,202,1257,36.73,20.95,"15.8 - 15.9 s",0.44377978302747645,1.0,3
"article","Desktop",0,16000,58670.912408783,4322,3.811,1,2,5,3.16,0.79328657,9639,15950.0,4.869,9639,41944,1334,3060,203,1265,36.85,21.08,"15.9 - 16.0 s",0.4483867621122523,1.0,3
"article","Desktop",0,16100,57286.458371002,4181,3.713,1,2,5,3.084,0.798269352,9438,16051.0,4.729,9438,39818,1361,2993,203,1246,37.06,20.77,"16.0 - 16.1 s",0.4429963975418521,1.0,3
"article","Desktop",0,16200,58347.373764093,4191,3.775,1,2,5,3.117,0.794364185,9392,16150.0,4.802,9392,40108,1299,2962,202,1242,36.6,20.7,"16.1 - 16.2 s",0.44623083475298125,1.0,3
"article","Desktop",0,16300,58454.012464348,4173,3.795,1,2,5,3.104,0.792805589,9337,16250.0,4.8,9337,39907,1295,2966,202,1254,36.88,20.9,"16.2 - 16.3 s",0.446931562600407,1.0,3
"article","Desktop",0,16400,58537.822361333,4160,3.726,1,2,5,3.131,0.795217953,9304,16349.0,4.797,9304,39867,1309,2955,202,1244,36.96,20.73,"16.3 - 16.4 s",0.4471195184866724,1.0,3
"article","Desktop",0,16500,59532.125997859,3972,3.742,1,2,5,3.178,0.799714635,9058,16450.0,4.819,9058,38829,1297,2846,202,1260,36.67,21.0,"16.4 - 16.5 s",0.4385073967763303,1.0,3
"article","Desktop",0,16600,58746.166731115,4110,3.814,1,2,5,3.204,0.787500635,8956,16550.0,4.954,8956,39499,1327,2720,207,1278,35.65,21.3,"16.5 - 16.6 s",0.45891022778025903,1.0,3
"article","Desktop",0,16700,59547.995219557,3851,3.742,1,2,5,3.089,0.797821112,8779,16650.0,4.731,8779,36956,1184,2798,205,1263,36.84,21.05,"16.6 - 16.7 s",0.4386604396856134,1.0,3
"article","Desktop",0,16800,59733.362803637,3779,3.779,1,2,5,3.07,0.798520547,8628,16751.0,4.726,8628,36350,1226,2804,200,1238,37.88,20.63,"16.7 - 16.8 s",0.43799258229021787,1.0,3
"article","Desktop",0,16900,60590.97559845,3751,3.758,1,2,5,3.08,0.796581392,8577,16851.0,4.723,8577,36199,1207,2723,204,1264,36.95,21.07,"16.8 - 16.9 s",0.4373324006062726,1.0,3
"article","Desktop",0,17000,60190.699142455,3612,3.717,1,2,5,3.095,0.799350628,8286,16950.0,4.715,8286,34824,1168,2657,203,1247,37.33,20.78,"16.9 - 17.0 s",0.4359160028964518,1.0,3
"article","Desktop",0,17100,60986.27547213,3652,3.762,1,2,5,3.149,0.791096407,8054,17049.0,4.855,8054,34966,1131,2536,207,1298,36.63,21.63,"17.0 - 17.1 s",0.45343928482741497,1.0,3
"article","Desktop",0,17200,60724.455062218,3513,3.756,1,2,5,3.132,0.798731154,8036,17151.0,4.774,8036,34102,1145,2514,209,1250,36.48,20.83,"17.1 - 17.2 s",0.4371577899452464,1.0,3
"article","Desktop",0,17300,60895.695234012,3512,3.717,1,2,5,3.158,0.796574857,7905,17250.0,4.809,7905,33906,1141,2490,208,1283,36.81,21.38,"17.2 - 17.3 s",0.44427577482605946,1.0,3
"article","Desktop",0,17400,62272.354117306,3339,3.838,1,2,5,3.139,0.80068558,7675,17350.0,4.808,7675,32771,1098,2499,205,1288,38.0,21.47,"17.3 - 17.4 s",0.4350488599348534,1.0,3
"article","Desktop",0,17500,61938.052906624,3319,3.661,1,2,5,3.051,0.802115942,7724,17450.0,4.625,7724,31901,1074,2506,201,1198,37.68,19.97,"17.4 - 17.5 s",0.4296996374935267,1.0,3
"article","Desktop",0,17600,62404.499873366,3252,3.807,1,2,5,3.067,0.801495108,7487,17549.0,4.721,7487,31505,1059,2445,202,1231,38.04,20.52,"17.5 - 17.6 s",0.43435287832242553,1.0,3
"article","Desktop",0,17700,62055.034229569,3221,3.696,1,2,5,3.109,0.798825622,7311,17650.0,4.738,7311,30783,1039,2334,205,1246,37.21,20.77,"17.6 - 17.7 s",0.44056900560798795,1.0,3
"article","Desktop",0,17800,64252.355968346,3186,3.79,1,2,5,3.081,0.795046782,7191,17750.0,4.761,7191,30491,1017,2322,204,1226,37.61,20.43,"17.7 - 17.8 s",0.4430538172715895,1.0,3
"article","Desktop",0,17900,63403.237280191,3180,3.77,1,2,5,3.021,0.798609788,7300,17850.0,4.664,7300,30386,1010,2359,204,1219,37.5,20.32,"17.8 - 17.9 s",0.43561643835616437,1.0,3
"article","Desktop",0,18000,64732.791467965,2895,3.795,1,2,5,3.131,0.803916316,6799,17951.0,4.747,6799,28618,976,2220,206,1241,38.12,20.68,"17.9 - 18.0 s",0.4257979114575673,1.0,3
"article","Desktop",0,18100,63784.021862587,2918,3.818,1,2,5,3.128,0.800714049,6744,18052.0,4.78,6744,28608,983,2183,207,1260,37.89,21.0,"18.0 - 18.1 s",0.43268090154211153,1.0,3
"article","Desktop",0,18200,64458.718225744,2993,3.738,1,2,5,3.127,0.801324394,6928,18151.0,4.742,6928,29143,1026,2281,206,1271,38.65,21.18,"18.1 - 18.2 s",0.4320150115473441,1.0,3
"article","Desktop",0,18300,65141.136771988,2891,3.687,1,2,5,3.061,0.801213183,6745,18250.0,4.642,6745,27858,970,2240,206,1234,38.79,20.57,"18.2 - 18.3 s",0.4286137879911045,1.0,3
"article","Desktop",0,18400,64971.086387389,2807,3.718,1,2,5,3.104,0.800016114,6447,18350.0,4.723,6447,27045,942,2078,207,1246,37.75,20.77,"18.3 - 18.4 s",0.43539630836047777,1.0,3
"article","Desktop",0,18500,65514.808791392,2831,3.773,1,2,5,3.103,0.799483901,6518,18452.0,4.742,6518,27590,872,2078,211,1301,36.8,21.68,"18.4 - 18.5 s",0.4343356857931881,1.0,3
"article","Desktop",0,18600,66288.326312568,2710,3.686,1,2,5,3.067,0.806456799,6413,18551.0,4.625,6413,26276,935,2105,208,1207,38.43,20.12,"18.5 - 18.6 s",0.42257913612973647,1.0,3
"article","Desktop",0,18700,65156.563315536,2655,3.632,1,2,5,3.014,0.801888814,6179,18650.0,4.575,6179,25051,885,2024,205,1179,38.23,19.65,"18.6 - 18.7 s",0.4296811781841722,1.0,3
"article","Desktop",0,18800,65568.529685983,2759,3.824,1,2,5,3.154,0.794179515,6189,18750.0,4.859,6189,26687,932,1940,204,1262,36.9,21.03,"18.7 - 18.8 s",0.4457909193730813,1.0,3
"article","Desktop",0,18900,67146.89464567,2657,3.736,1,2,5,3.107,0.800145302,6048,18850.0,4.749,6048,25288,918,1974,208,1278,38.48,21.3,"18.8 - 18.9 s",0.4393187830687831,1.0,3
"article","Desktop",0,19000,66524.329459537,2621,3.787,1,2,5,3.048,0.800576466,6064,18950.0,4.685,6064,25210,872,1980,211,1246,38.14,20.77,"18.9 - 19.0 s",0.4322229551451187,1.0,3
"article","Desktop",0,19100,67578.857931062,2532,3.708,1,2,5,3.144,0.802178024,5820,19051.0,4.758,5820,24654,773,1851,203,1218,36.68,20.3,"19.0 - 19.1 s",0.4350515463917526,1.0,3
"article","Desktop",0,19200,66749.980598747,2438,3.604,1,2,5,2.982,0.807452809,5799,19151.0,4.497,5799,23041,784,1965,208,1151,39.18,19.18,"19.1 - 19.2 s",0.42041731332988447,1.0,3
"article","Desktop",0,19300,67255.692005642,2427,3.674,1,2,5,3.058,0.802368207,5642,19251.0,4.639,5642,23099,838,1887,204,1230,39.28,20.5,"19.2 - 19.3 s",0.4301666075859624,1.0,3
"article","Desktop",0,19400,67718.709256322,2422,3.708,1,2,5,3.065,0.803390619,5676,19350.0,4.647,5676,23289,826,1878,209,1223,38.72,20.38,"19.3 - 19.4 s",0.42670894996476394,1.0,3
"article","Desktop",0,19500,67557.677444147,2407,3.713,1,2,5,3.071,0.799583365,5548,19450.0,4.682,5548,22864,828,1851,207,1233,39.22,20.55,"19.4 - 19.5 s",0.43385003604902667,1.0,3
"article","Desktop",0,19600,68275.289849218,2324,3.664,1,2,5,3.099,0.801738795,5362,19551.0,4.687,5362,22107,790,1773,207,1219,38.78,20.32,"19.5 - 19.6 s",0.43342036553524804,1.0,3
"article","Desktop",0,19700,69072.478436234,2340,3.721,1,2,5,3.114,0.798269822,5350,19651.0,4.742,5350,22349,818,1710,213,1292,37.73,21.53,"19.6 - 19.7 s",0.4373831775700935,1.0,3
"article","Desktop",0,19800,68993.763671172,2264,3.666,1,2,5,3.01,0.802325721,5287,19750.0,4.58,5287,21332,808,1758,214,1226,39.25,20.43,"19.7 - 19.8 s",0.428220162663136,1.0,3
"article","Desktop",0,19900,69103.027504725,2319,3.799,1,2,5,3.181,0.802608116,5362,19848.5,4.824,5362,22762,802,1720,211,1268,37.72,21.13,"19.8 - 19.9 s",0.43248787765759045,1.0,3
"article","Desktop",0,20000,70654.5308877,2163,3.638,1,2,4,3.082,0.805328996,5064,19950.0,4.636,5064,20819,717,1628,206,1189,37.45,19.82,"19.9 - 20.0 s",0.42713270142180093,1.0,3
"article","Mobile",0,100,36276.569488765,14,5.142,1,2,6,3.228,0.823196685,35,58.0,5.285,35,153,4,12,235,1869,38.71,31.15,"0 - 100 ms",0.4,1.0,3
"article","Mobile",0,200,5370.048051315,8938,4.176,1,3,5,5.736,0.729577704,12605,187.0,8.698,12605,102225,9,206,161,1709,1.64,28.48,"100 - 200 ms",0.7090836969456565,1.0,3
"article","Mobile",0,300,4749.327050224,92829,4.271,1,3,6,5.831,0.725332784,129768,263.0,8.886,129768,1074828,44,1254,162,1791,0.97,29.85,"200 - 300 ms",0.7153458479748475,1.0,3
"article","Mobile",0,400,4666.897026968,183338,4.342,1,3,6,5.632,0.715551334,256296,356.0,8.738,256296,2105119,58,3938,167,1814,1.54,30.23,"300 - 400 ms",0.7153369541467678,1.0,3
"article","Mobile",0,500,4379.24909284,301441,4.379,1,3,6,5.188,0.692408165,416809,456.0,8.355,416809,3309468,85,10755,174,1818,2.58,30.3,"400 - 500 ms",0.7232113510024976,1.0,3
"article","Mobile",0,600,4207.018368401,439285,4.336,1,3,6,4.846,0.680522082,606890,554.0,7.985,606890,4631146,188,20526,180,1818,3.38,30.3,"500 - 600 ms",0.723829689070507,1.0,3
"article","Mobile",0,700,4255.139041288,545541,4.275,1,3,6,4.58,0.675462171,758533,652.0,7.655,758533,5564875,386,31876,182,1781,4.2,29.68,"600 - 700 ms",0.7192053608742138,1.0,3
"article","Mobile",0,800,4489.679150795,614227,4.207,1,3,5,4.401,0.67548218,862557,752.0,7.397,862557,6123047,779,43038,183,1744,4.99,29.07,"700 - 800 ms",0.7121001858427907,1.0,3
"article","Mobile",0,900,4831.889922889,645250,4.137,1,3,5,4.252,0.677862676,919020,851.0,7.157,919020,6311755,1534,53410,184,1710,5.82,28.5,"800 - 900 ms",0.7021065918043133,1.0,3
"article","Mobile",0,1000,5175.692250851,631405,4.076,1,3,5,4.16,0.682796127,914629,950.0,6.974,914629,6116156,2555,60846,184,1671,6.67,27.85,"0.9 - 1.0 s",0.6903400176464993,1.0,3
"article","Mobile",0,1100,5536.932181219,586949,4.022,1,3,5,4.062,0.68952642,869732,1050.0,6.776,869732,5645840,3802,68364,182,1629,7.89,27.15,"1.0 - 1.1 s",0.6748619114853771,1.0,3
"article","Mobile",0,1200,5925.254451634,544367,3.968,1,3,5,3.965,0.69539297,824270,1150.0,6.585,824270,5192526,5406,75104,181,1582,9.17,26.37,"1.1 - 1.2 s",0.6604231623133197,1.0,3
"article","Mobile",0,1300,6312.822198229,497593,3.892,1,3,5,3.878,0.703283846,771794,1250.0,6.387,771794,4708463,6981,82062,179,1527,10.73,25.45,"1.2 - 1.3 s",0.644722555500561,1.0,3
"article","Mobile",0,1400,6711.177639487,451043,3.851,1,3,5,3.809,0.710553454,716912,1349.0,6.232,716912,4259153,8920,87077,177,1495,12.3,24.92,"1.3 - 1.4 s",0.6291469524851028,1.0,3
"article","Mobile",0,1500,7100.557952108,406164,3.81,1,3,5,3.746,0.718828262,663014,1449.0,6.081,663014,3831099,11658,92345,175,1454,14.18,24.23,"1.4 - 1.5 s",0.6126024488170687,1.0,3
"article","Mobile",0,1600,7528.586808738,365789,3.776,1,2,5,3.693,0.726864352,612683,1550.0,5.948,612683,3450221,14676,95564,172,1409,15.98,23.48,"1.5 - 1.6 s",0.5970281532211601,1.0,3
"article","Mobile",0,1700,7941.436967374,331214,3.739,1,2,5,3.64,0.734707547,570145,1650.0,5.813,570145,3125369,17362,98733,168,1366,17.86,22.77,"1.6 - 1.7 s",0.5809294126932623,1.0,3
"article","Mobile",0,1800,8412.489196049,303450,3.697,1,2,5,3.583,0.741160884,534305,1750.0,5.683,534305,2852145,20111,101433,164,1314,19.73,21.9,"1.7 - 1.8 s",0.5679340451614714,1.0,3
"article","Mobile",0,1900,8886.11086886,278640,3.679,1,2,5,3.526,0.747879842,502862,1850.0,5.565,502862,2613595,23214,103491,160,1278,21.58,21.3,"1.8 - 1.9 s",0.554108284181346,1.0,3
"article","Mobile",0,2000,9370.297935997,256186,3.655,1,2,5,3.481,0.754797177,474838,1950.0,5.453,474838,2406840,25466,105109,156,1233,23.39,20.55,"1.9 - 2.0 s",0.5395229530913701,1.0,3
"article","Mobile",0,2100,9878.769554126,235555,3.625,1,2,5,3.411,0.760840857,447707,2050.0,5.319,447707,2202064,27363,106146,152,1195,25.25,19.92,"2.0 - 2.1 s",0.5261365133893372,1.0,3
"article","Mobile",0,2200,10389.249421491,219608,3.617,1,2,5,3.358,0.764680986,425062,2150.0,5.227,425062,2044572,29063,106148,150,1169,26.81,19.48,"2.1 - 2.2 s",0.516649335861592,1.0,3
"article","Mobile",0,2300,10866.151306894,204967,3.604,1,2,5,3.323,0.768545276,403339,2250.0,5.155,403339,1904098,30905,104562,148,1149,28.08,19.15,"2.2 - 2.3 s",0.5081755049722442,1.0,3
"article","Mobile",0,2400,11322.054659014,192342,3.581,1,2,5,3.285,0.773367607,385770,2350.0,5.071,385770,1782907,31727,103848,145,1118,29.33,18.63,"2.3 - 2.4 s",0.49859242553853333,1.0,3
"article","Mobile",0,2500,11855.042796171,182965,3.564,1,2,5,3.255,0.776110345,371477,2450.0,5.011,371477,1689447,33007,102777,144,1100,30.37,18.33,"2.4 - 2.5 s",0.49253385808542655,1.0,3
"article","Mobile",0,2600,12271.626983745,173905,3.555,1,2,5,3.216,0.779056232,357976,2550.0,4.943,357976,1597018,34453,100951,142,1069,31.2,17.82,"2.5 - 2.6 s",0.4858007240708874,1.0,3
"article","Mobile",0,2700,12757.99135238,167474,3.531,1,2,4,3.206,0.781674381,348020,2650.0,4.905,348020,1534451,35735,99355,140,1049,31.82,17.48,"2.6 - 2.7 s",0.48121947014539396,1.0,3
"article","Mobile",0,2800,13184.322712446,161292,3.54,1,2,5,3.168,0.782193473,337642,2750.0,4.859,337642,1467180,36690,97140,139,1033,32.28,17.22,"2.7 - 2.8 s",0.47770123385123886,1.0,3
"article","Mobile",0,2900,13636.87795409,155940,3.504,1,2,4,3.15,0.783625473,327774,2850.0,4.818,327774,1407777,37475,94830,139,1019,32.67,16.98,"2.8 - 2.9 s",0.47575463581614164,1.0,3
"article","Mobile",0,3000,14088.323140234,150769,3.498,1,2,4,3.127,0.785858179,319864,2950.0,4.776,319864,1357780,38252,93883,138,1006,33.34,16.77,"2.9 - 3.0 s",0.47135345021634195,1.0,3
"article","Mobile",0,3100,14500.677041071,145026,3.474,1,2,4,3.115,0.787138474,309456,3050.0,4.744,309456,1300037,38066,90971,137,997,33.52,16.62,"3.0 - 3.1 s",0.46864820846905536,1.0,3
"article","Mobile",0,3200,14821.655307175,139621,3.469,1,2,4,3.093,0.787793096,299275,3150.0,4.711,299275,1247079,37548,89290,136,981,34.12,16.35,"3.1 - 3.2 s",0.46653078272491855,1.0,3
"article","Mobile",0,3300,15222.597554016,134608,3.47,1,2,4,3.084,0.78943979,290802,3250.0,4.691,290802,1202717,37764,87250,136,973,34.48,16.22,"3.2 - 3.3 s",0.46288539968776005,1.0,3
"article","Mobile",0,3400,15549.97665452,129545,3.445,1,2,4,3.07,0.792065997,282664,3350.0,4.649,282664,1157273,37345,85564,134,959,34.88,15.98,"3.3 - 3.4 s",0.4583003141539071,1.0,3
"article","Mobile",0,3500,15881.478546076,125544,3.449,1,2,4,3.052,0.791577859,274317,3450.0,4.63,274317,1116273,37415,83429,134,950,35.22,15.83,"3.4 - 3.5 s",0.45766029812224546,1.0,3
"article","Mobile",0,3600,16300.544811405,121607,3.449,1,2,4,3.049,0.7930319,267146,3550.0,4.62,267146,1082213,37364,81752,134,946,35.58,15.77,"3.5 - 3.6 s",0.45520801359556196,1.0,3
"article","Mobile",0,3700,16604.185061335,117738,3.424,1,2,4,3.039,0.794643311,260465,3650.0,4.587,260465,1044836,37336,79927,134,941,35.82,15.68,"3.6 - 3.7 s",0.4520300232276889,1.0,3
"article","Mobile",0,3800,16928.398723084,114133,3.423,1,2,4,3.037,0.795372852,253404,3750.0,4.579,253404,1012168,37117,77991,134,929,36.06,15.48,"3.7 - 3.8 s",0.4503993622831526,1.0,3
"article","Mobile",0,3900,17391.796414254,111087,3.44,1,2,4,3.03,0.795620349,247337,3850.0,4.575,247337,984201,37113,76534,133,926,36.41,15.43,"3.8 - 3.9 s",0.44913215572275883,1.0,3
"article","Mobile",0,4000,17769.065755597,107808,3.401,1,2,4,3.022,0.797406328,241095,3950.0,4.543,241095,951371,36966,74735,133,917,36.61,15.28,"3.9 - 4.0 s",0.4471598332607478,1.0,3
"article","Mobile",0,4100,18216.41331771,104540,3.411,1,2,4,3.01,0.797563468,234934,4050.0,4.528,234934,921836,36351,73492,134,921,37.01,15.35,"4.0 - 4.1 s",0.44497603582282685,1.0,3
"article","Mobile",0,4200,18557.111799276,101235,3.384,1,2,4,2.988,0.800000153,229731,4150.0,4.48,229731,890198,35891,72671,133,901,37.49,15.02,"4.1 - 4.2 s",0.4406675633675908,1.0,3
"article","Mobile",0,4300,18918.276995151,97827,3.398,1,2,4,2.978,0.800264703,222799,4250.0,4.47,222799,860265,35491,70923,133,902,37.86,15.03,"4.2 - 4.3 s",0.43908186302451985,1.0,3
"article","Mobile",0,4400,19210.675777743,94635,3.378,1,2,4,2.954,0.800283049,215925,4350.0,4.434,215925,825117,34428,68704,133,898,37.85,14.97,"4.3 - 4.4 s",0.43827717957624174,1.0,3
"article","Mobile",0,4500,19755.496193786,91438,3.373,1,2,4,2.951,0.80145014,209637,4450.0,4.423,209637,797172,34301,67289,133,894,38.38,14.9,"4.4 - 4.5 s",0.4361730038113501,1.0,3
