"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","non_bounce_sessions","page_visit_time","session_duration","session_length","sessions","bounces","beacons","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"homepage","Desktop","0","19800","17177.727061233","619","4.959","1","3","7","2.86","0.627594975","999","19748.0","229","111","911","5.933","999","283","5089","36.75","15.18","19.7 - 19.8 s","0.6196196196196196","0.24080457515683998","4"
"homepage","Desktop","0","19900","17781.522125312","627","4.765","1","3","6","3.059","0.649772652","1036","19849.0","223","113","958","5.944","1036","324","5263","39.85","15.97","19.8 - 19.9 s","0.6052123552123552","0.24080457515683998","4"
"homepage","Desktop","0","20000","16596.641290742","622","5.062","1","3","7","2.94","0.627362543","976","19948.0","243","121","978","6.167","976","273","5129","37.24","16.3","19.9 - 20.0 s","0.6372950819672131","0.24080457515683998","4"
"homepage","Mobile","0","100","44.0","0",0,0,0,0,"1.0","1.0","8","50.0","0","0","0","1.0","8","8","8","100.0","0.0","0 - 100 ms","0.0","0.24080457515683998","4"
"homepage","Mobile","0","200","1396.316666667","1","2.0","2","2","2","5.5","0.9","2","170.5","0","271","2624","6.5","2","0","13","0.0","43.73","100 - 200 ms","0.5","0.24080457515683998","4"
"homepage","Mobile","0","300","2637.333333333","1","3.0","3","3","3","3.5","0.7857145","2","249.5","0","127","709","5.0","2","0","10","0.0","11.82","200 - 300 ms","0.5","0.24080457515683998","4"
"homepage","Mobile","0","400","1671.703571429","2","3.5","1","1","6","7.0","0.81428575","4","328.5","0","246","2243","8.75","4","0","34","0.0","37.38","300 - 400 ms","0.5","0.24080457515683998","4"
"homepage","Mobile","0","500","2764.16","4","3.75","1","1","4","6.0","0.6144446","5","455.0","1","170","1567","9.0","5","0","42","0.0","26.12","400 - 500 ms","0.8","0.24080457515683998","4"
"homepage","Mobile","0","600","1626.234693878","4","1.25","1","1","1","6.571","0.9","7","569.0","0","128","1479","7.285","7","0","50","0.0","24.65","500 - 600 ms","0.5714285714285714","0.24080457515683998","4"
"homepage","Mobile","0","700","2287.38459448","20","6.15","1","3","8","5.733","0.708253433","30","655.0","4","112","1315","9.833","30","1","282","3.85","21.92","600 - 700 ms","0.6666666666666666","0.24080457515683998","4"
"homepage","Mobile","0","800","2539.525366319","22","3.863","1","3","6","4.818","0.722287363","33","761.0","2","69","615","7.393","33","0","235","0.0","10.25","700 - 800 ms","0.6666666666666666","0.24080457515683998","4"
"homepage","Mobile","0","900","2564.246584156","44","5.681","2","3","6","5.836","0.669351","61","855.0","3","57","798","9.934","61","0","569","0.0","13.3","800 - 900 ms","0.7213114754098361","0.24080457515683998","4"
"homepage","Mobile","0","1000","2712.896207702","74","3.878","1","2","5","4.952","0.719356933","105","947.0","6","66","635","7.685","105","3","788","3.03","10.58","0.9 - 1.0 s","0.7047619047619048","0.24080457515683998","4"
"homepage","Mobile","0","1100","2707.042818469","106","5.16","2","4","6","5.333","0.681730476","147","1049.0","5","105","1020","9.054","147","1","1287","0.7","17.0","1.0 - 1.1 s","0.7210884353741497","0.24080457515683998","4"
"homepage","Mobile","0","1200","2934.811324427","154","5.253","2","3","7","5.895","0.67766619","210","1153.0","15","119","1634","9.747","210","1","1963","0.51","27.23","1.1 - 1.2 s","0.7333333333333333","0.24080457515683998","4"
"homepage","Mobile","0","1300","2773.67899873","221","4.583","1","3","6","5.35","0.664550867","280","1254.5","15","89","988","8.967","280","3","2405","1.13","16.47","1.2 - 1.3 s","0.7892857142857143","0.24080457515683998","4"
"homepage","Mobile","0","1400","3339.704444501","209","5.129","2","3","7","5.621","0.68284096","280","1352.0","24","113","1431","9.45","280","1","2536","0.39","23.85","1.3 - 1.4 s","0.7464285714285714","0.24080457515683998","4"
"homepage","Mobile","0","1500","3590.32849809","180","4.8","2","3","6","5.538","0.688543706","249","1455.0","14","108","1335","9.008","249","7","2130","2.98","22.25","1.4 - 1.5 s","0.7228915662650602","0.24080457515683998","4"
"homepage","Mobile","0","1600","3392.44148429","196","4.729","1","3","7","4.963","0.688361742","272","1550.0","9","84","870","8.371","272","6","2212","2.28","14.5","1.5 - 1.6 s","0.7205882352941176","0.24080457515683998","4"
"homepage","Mobile","0","1700","3419.699564502","234","4.696","2","3","7","5.66","0.683715467","306","1654.5","5","126","1292","9.251","306","4","2737","1.33","21.53","1.6 - 1.7 s","0.7647058823529411","0.24080457515683998","4"
"homepage","Mobile","0","1800","3618.767879749","288","4.451","2","3","6","5.824","0.698203418","382","1754.0","21","135","1437","9.18","382","11","3364","3.05","23.95","1.7 - 1.8 s","0.7539267015706806","0.24080457515683998","4"
"homepage","Mobile","0","1900","3761.897851969","344","4.88","1","3","7","5.552","0.673715644","447","1849.0","18","123","1366","9.308","447","11","4001","2.56","22.77","1.8 - 1.9 s","0.7695749440715883","0.24080457515683998","4"
"homepage","Mobile","0","2000","3436.12682159","380","5.239","2","4","7","6.163","0.665835613","494","1952.5","20","122","1412","10.194","494","4","4832","0.84","23.53","1.9 - 2.0 s","0.7692307692307693","0.24080457515683998","4"
"homepage","Mobile","0","2100","3542.459491022","400","5.095","2","3","7","5.574","0.666668793","527","2055.0","17","131","1456","9.442","527","13","4804","2.55","24.27","2.0 - 2.1 s","0.7590132827324478","0.24080457515683998","4"
"homepage","Mobile","0","2200","3649.77916531","451","5.286","2","4","7","5.594","0.660236064","606","2154.5","25","119","1396","9.528","606","21","5546","3.61","23.27","2.1 - 2.2 s","0.7442244224422442","0.24080457515683998","4"
"homepage","Mobile","0","2300","3815.157333527","521","5.259","2","3","7","5.582","0.657724555","680","2253.0","13","130","1493","9.611","680","23","6292","3.45","24.88","2.2 - 2.3 s","0.7661764705882353","0.24080457515683998","4"
"homepage","Mobile","0","2400","3774.346285405","560","5.135","2","3","7","5.401","0.652317558","723","2349.0","16","124","1476","9.378","723","24","6560","3.39","24.6","2.3 - 2.4 s","0.7745504840940526","0.24080457515683998","4"
"homepage","Mobile","0","2500","4109.954096224","584","5.21","2","3","7","5.744","0.673061386","792","2451.5","14","125","1539","9.587","792","21","7377","2.7","25.65","2.4 - 2.5 s","0.7373737373737373","0.24080457515683998","4"
"homepage","Mobile","0","2600","3860.821714866","667","4.989","2","3","7","5.536","0.674884825","898","2552.0","13","142","1610","9.242","898","25","8032","2.82","26.83","2.5 - 2.6 s","0.7427616926503341","0.24080457515683998","4"
"homepage","Mobile","0","2700","3885.825294382","695","4.964","2","4","7","5.617","0.662946581","907","2651.0","17","136","1623","9.421","907","36","8261","4.04","27.05","2.6 - 2.7 s","0.7662624035281147","0.24080457515683998","4"
"homepage","Mobile","0","2800","4375.867144537","790","4.832","1","3","6","5.687","0.666737684","1017","2751.0","19","131","1544","9.441","1017","35","9223","3.51","25.73","2.7 - 2.8 s","0.7767944936086529","0.24080457515683998","4"
"homepage","Mobile","0","2900","4130.857354833","840","5.132","2","3","7","5.625","0.663613664","1118","2850.0","15","138","1601","9.481","1118","43","10259","3.9","26.68","2.8 - 2.9 s","0.7513416815742398","0.24080457515683998","4"
"homepage","Mobile","0","3000","4202.61772642","814","4.841","2","3","7","5.505","0.670261258","1090","2951.0","15","133","1541","9.121","1090","57","9631","5.3","25.68","2.9 - 3.0 s","0.7467889908256881","0.24080457515683998","4"
"homepage","Mobile","0","3100","4157.175112218","921","4.893","2","3","7","5.467","0.661770482","1216","3050.0","13","134","1599","9.173","1216","65","10807","5.4","26.65","3.0 - 3.1 s","0.7574013157894737","0.24080457515683998","4"
"homepage","Mobile","0","3200","4521.357344574","910","4.961","2","3","7","5.437","0.661245883","1217","3149.0","16","133","1494","9.147","1217","67","10700","5.58","24.9","3.1 - 3.2 s","0.7477403451109285","0.24080457515683998","4"
"homepage","Mobile","0","3300","4608.682228076","927","4.831","1","3","6","5.089","0.665883888","1256","3250.0","15","118","1313","8.656","1256","97","10493","7.82","21.88","3.2 - 3.3 s","0.7380573248407644","0.24080457515683998","4"
"homepage","Mobile","0","3400","4712.224713144","1033","4.778","2","3","6","5.286","0.671898158","1416","3352.0","15","136","1555","8.772","1416","106","11995","7.57","25.92","3.3 - 3.4 s","0.7295197740112994","0.24080457515683998","4"
"homepage","Mobile","0","3500","4416.940485481","974","4.77","1","3","7","5.132","0.673035078","1342","3450.0","13","136","1534","8.594","1342","110","11160","8.28","25.57","3.4 - 3.5 s","0.7257824143070045","0.24080457515683998","4"
"homepage","Mobile","0","3600","4756.428882546","1040","4.798","1","3","6","4.982","0.661159198","1418","3551.5","16","127","1419","8.501","1418","104","11632","7.42","23.65","3.5 - 3.6 s","0.7334273624823695","0.24080457515683998","4"
"homepage","Mobile","0","3700","4782.217792575","1074","4.796","1","3","6","4.972","0.670349857","1499","3648.0","16","134","1361","8.408","1499","109","12191","7.35","22.68","3.6 - 3.7 s","0.7164776517678453","0.24080457515683998","4"
"homepage","Mobile","0","3800","4746.085233007","1120","4.861","2","3","6","4.867","0.654018964","1532","3751.5","13","133","1436","8.421","1532","143","12499","9.41","23.93","3.7 - 3.8 s","0.7310704960835509","0.24080457515683998","4"
"homepage","Mobile","0","3900","5022.955588089","1175","4.737","1","3","6","4.847","0.65340251","1591","3854.0","22","137","1496","8.345","1591","144","12826","9.18","24.93","3.8 - 3.9 s","0.73852922690132","0.24080457515683998","4"
"homepage","Mobile","0","4000","5323.342306596","1180","4.583","1","3","6","4.722","0.66321659","1629","3951.0","20","129","1393","8.042","1629","177","12723","11.0","23.22","3.9 - 4.0 s","0.7243707796193984","0.24080457515683998","4"
"homepage","Mobile","0","4100","4925.499302835","1225","4.776","1","3","6","4.798","0.654497048","1679","4051.0","16","140","1454","8.283","1679","173","13418","10.4","24.23","4.0 - 4.1 s","0.7296009529481834","0.24080457515683998","4"
"homepage","Mobile","0","4200","4996.392460505","1245","4.654","1","3","6","4.43","0.652033481","1748","4150.0","23","137","1401","7.745","1748","195","13095","11.3","23.35","4.1 - 4.2 s","0.7122425629290617","0.24080457515683998","4"
"homepage","Mobile","0","4300","5335.963354323","1227","4.71","1","3","6","4.274","0.658727716","1766","4252.0","22","135","1361","7.547","1766","206","12839","11.81","22.68","4.2 - 4.3 s","0.6947904869762175","0.24080457515683998","4"
"homepage","Mobile","0","4400","5151.286544048","1265","4.652","1","3","6","4.28","0.641598191","1756","4352.0","25","140","1363","7.631","1756","228","12933","13.17","22.72","4.3 - 4.4 s","0.7203872437357631","0.24080457515683998","4"
"homepage","Mobile","0","4500","5269.152072037","1199","4.575","1","3","6","4.405","0.657881784","1704","4448.0","31","133","1352","7.625","1704","211","12518","12.61","22.53","4.4 - 4.5 s","0.7036384976525821","0.24080457515683998","4"
"homepage","Mobile","0","4600","5175.304356015","1243","4.473","1","3","6","4.167","0.650514406","1758","4550.0","35","128","1270","7.329","1758","227","12421","13.17","21.17","4.5 - 4.6 s","0.7070534698521047","0.24080457515683998","4"
"homepage","Mobile","0","4700","5679.091362907","1277","4.638","1","3","6","4.063","0.65278995","1807","4650.0","28","133","1306","7.342","1807","250","12796","14.05","21.77","4.6 - 4.7 s","0.7066961815163254","0.24080457515683998","4"
"homepage","Mobile","0","4800","5393.519551779","1301","4.48","1","3","6","4.224","0.652873857","1840","4751.0","41","130","1344","7.392","1840","254","13105","14.12","22.4","4.7 - 4.8 s","0.7070652173913043","0.24080457515683998","4"
"homepage","Mobile","0","4900","5530.607806663","1329","4.586","1","3","6","4.25","0.65628503","1889","4850.0","35","139","1451","7.476","1889","266","13656","14.35","24.18","4.8 - 4.9 s","0.7035468501852832","0.24080457515683998","4"
"homepage","Mobile","0","5000","5498.743102853","1335","4.709","1","3","6","4.22","0.635006045","1837","4950.0","39","131","1354","7.642","1837","234","13536","13.01","22.57","4.9 - 5.0 s","0.7267283614589004","0.24080457515683998","4"
"homepage","Mobile","0","5100","5577.946679391","1280","4.376","1","3","6","4.201","0.655697665","1832","5050.0","37","126","1312","7.259","1832","277","12812","15.43","21.87","5.0 - 5.1 s","0.6986899563318777","0.24080457515683998","4"
"homepage","Mobile","0","5200","5672.241793399","1315","4.433","1","3","6","3.984","0.646058784","1862","5150.0","39","137","1378","7.116","1862","296","12722","16.24","22.97","5.1 - 5.2 s","0.7062298603651987","0.24080457515683998","4"
"homepage","Mobile","0","5300","5964.21228543","1244","4.66","1","3","6","3.91","0.649345935","1825","5249.0","50","137","1439","7.087","1825","281","12422","15.83","23.98","5.2 - 5.3 s","0.6816438356164384","0.24080457515683998","4"
"homepage","Mobile","0","5400","6156.186900822","1248","4.356","1","3","6","3.883","0.648387377","1814","5350.5","43","142","1381","6.88","1814","299","12064","16.88","23.02","5.3 - 5.4 s","0.6879823594266814","0.24080457515683998","4"
"homepage","Mobile","0","5500","6019.16045189","1286","4.587","1","3","6","3.617","0.634717597","1874","5449.0","82","127","1146","6.765","1874","315","12177","17.58","19.1","5.4 - 5.5 s","0.6862326574172892","0.24080457515683998","4"
"homepage","Mobile","0","5600","6025.019063849","1415","4.28","1","3","5","3.833","0.642002448","2020","5549.0","83","123","1173","6.831","2020","335","13190","17.29","19.55","5.5 - 5.6 s","0.7004950495049505","0.24080457515683998","4"
"homepage","Mobile","0","5700","6121.995581366","1256","4.384","1","3","6","3.738","0.653094975","1873","5650.0","70","125","1296","6.678","1873","338","11955","18.75","21.6","5.6 - 5.7 s","0.6705819540843566","0.24080457515683998","4"
"homepage","Mobile","0","5800","6044.638643472","1309","4.349","1","3","5","3.66","0.641825791","1888","5750.0","83","123","1149","6.675","1888","316","12125","17.51","19.15","5.7 - 5.8 s","0.6933262711864406","0.24080457515683998","4"
"homepage","Mobile","0","5900","6323.640710827","1289","4.55","1","3","6","3.714","0.636952858","1864","5852.0","83","139","1365","6.861","1864","328","12202","18.42","22.75","5.8 - 5.9 s","0.6915236051502146","0.24080457515683998","4"
"homepage","Mobile","0","6000","6271.680839592","1278","4.456","1","3","6","3.633","0.641397181","1867","5952.0","91","128","1202","6.683","1867","327","11893","18.41","20.03","5.9 - 6.0 s","0.6845206213176218","0.24080457515683998","4"
"homepage","Mobile","0","6100","6404.18103914","1224","4.228","1","3","6","3.702","0.657522103","1830","6049.0","86","126","1228","6.531","1830","363","11397","20.81","20.47","6.0 - 6.1 s","0.6688524590163935","0.24080457515683998","4"
"homepage","Mobile","0","6200","6452.977360615","1333","4.369","1","3","6","3.542","0.627684894","1902","6149.0","82","126","1260","6.604","1902","304","12020","16.7","21.0","6.1 - 6.2 s","0.7008412197686645","0.24080457515683998","4"
"homepage","Mobile","0","6300","6654.293506239","1225","4.469","1","3","6","3.599","0.646572238","1823","6251.0","105","123","1193","6.602","1823","348","11433","20.26","19.88","6.2 - 6.3 s","0.6719692814042787","0.24080457515683998","4"
"homepage","Mobile","0","6400","6712.098372606","1344","4.332","1","3","6","3.473","0.635010473","1960","6353.0","95","123","1144","6.444","1960","360","12053","19.3","19.07","6.3 - 6.4 s","0.6857142857142857","0.24080457515683998","4"
"homepage","Mobile","0","6500","6879.395057398","1283","4.255","1","3","6","3.473","0.635570466","1839","6450.0","102","135","1243","6.442","1839","327","11238","18.83","20.72","6.4 - 6.5 s","0.6976617727025557","0.24080457515683998","4"
"homepage","Mobile","0","6600","6898.721924404","1254","4.149","1","3","5","3.296","0.637220789","1840","6552.0","123","119","1089","6.124","1840","351","10677","20.44","18.15","6.5 - 6.6 s","0.6815217391304348","0.24080457515683998","4"
"homepage","Mobile","0","6700","7031.91437207","1196","4.232","1","3","5","3.363","0.640223457","1779","6653.0","112","124","1167","6.209","1779","329","10474","19.74","19.45","6.6 - 6.7 s","0.6722878021360315","0.24080457515683998","4"
"homepage","Mobile","0","6800","6902.727658107","1139","4.211","1","3","5","3.156","0.633250527","1701","6751.0","92","116","1036","5.976","1701","322","9677","20.01","17.27","6.7 - 6.8 s","0.6696061140505585","0.24080457515683998","4"
"homepage","Mobile","0","6900","6973.294268059","1179","4.291","1","3","5","3.226","0.637345268","1760","6851.0","83","122","1112","6.101","1760","364","10259","21.71","18.53","6.8 - 6.9 s","0.6698863636363637","0.24080457515683998","4"
"homepage","Mobile","0","7000","7092.256182895","1172","4.131","1","3","6","3.352","0.647363643","1756","6950.0","104","115","1030","6.109","1756","333","10157","20.16","17.17","6.9 - 7.0 s","0.6674259681093394","0.24080457515683998","4"
"homepage","Mobile","0","7100","7035.736079577","1178","3.975","1","2","5","3.008","0.636174402","1745","7050.0","89","115","990","5.691","1745","344","9419","20.77","16.5","7.0 - 7.1 s","0.6750716332378224","0.24080457515683998","4"
"homepage","Mobile","0","7200","7297.108580388","1140","4.344","1","3","6","3.318","0.632555023","1682","7151.0","109","124","1139","6.262","1682","323","9926","20.53","18.98","7.1 - 7.2 s","0.6777645659928656","0.24080457515683998","4"
"homepage","Mobile","0","7300","7086.913274295","1111","4.07","1","3","5","3.134","0.643626453","1691","7250.0","100","115","1017","5.808","1691","380","9300","23.88","16.95","7.2 - 7.3 s","0.6570076877587226","0.24080457515683998","4"
"homepage","Mobile","0","7400","7278.883563219","1088","4.139","1","3","5","3.017","0.642778869","1658","7351.0","105","116","999","5.734","1658","357","8948","22.99","16.65","7.3 - 7.4 s","0.6562123039806996","0.24080457515683998","4"
"homepage","Mobile","0","7500","7392.954085117","1074","4.255","1","3","6","3.154","0.65063079","1673","7451.0","123","114","1096","5.886","1673","377","9334","24.32","18.27","7.4 - 7.5 s","0.6419605499103407","0.24080457515683998","4"
"homepage","Mobile","0","7600","7424.842376747","1103","3.986","1","2","5","3.274","0.654786077","1678","7550.0","124","113","1008","5.895","1678","351","9312","22.59","16.8","7.5 - 7.6 s","0.6573301549463647","0.24080457515683998","4"
"homepage","Mobile","0","7700","7433.333631789","1114","4.084","1","2","5","2.98","0.635831491","1666","7649.0","122","116","984","5.711","1666","365","8954","23.64","16.4","7.6 - 7.7 s","0.6686674669867947","0.24080457515683998","4"
"homepage","Mobile","0","7800","7680.088937473","1042","4.095","1","3","5","3.17","0.647450497","1598","7751.0","120","115","1012","5.841","1598","345","8765","23.34","16.87","7.7 - 7.8 s","0.6520650813516896","0.24080457515683998","4"
"homepage","Mobile","0","7900","7639.483181665","1056","3.965","1","2","5","2.959","0.6369741","1598","7852.0","104","117","886","5.58","1598","339","8363","22.69","14.77","7.8 - 7.9 s","0.6608260325406758","0.24080457515683998","4"
"homepage","Mobile","0","8000","7634.039911884","1054","4.324","1","3","6","3.027","0.627998524","1570","7949.5","106","112","1017","5.93","1570","338","8829","23.09","16.95","7.9 - 8.0 s","0.6713375796178344","0.24080457515683998","4"
"homepage","Mobile","0","8100","7862.272783464","1012","4.152","1","2","5","3.005","0.641745661","1547","8051.0","92","111","961","5.721","1547","332","8427","22.82","16.02","8.0 - 8.1 s","0.654169360051713","0.24080457515683998","4"
"homepage","Mobile","0","8200","7856.639080723","1049","4.112","1","2","5","3.167","0.646686581","1595","8153.0","129","114","1014","5.872","1595","355","8794","24.22","16.9","8.1 - 8.2 s","0.6576802507836991","0.24080457515683998","4"
"homepage","Mobile","0","8300","8164.374817264","1028","4.202","1","3","5","3.164","0.64212271","1566","8251.0","135","114","1025","5.922","1566","331","8656","23.13","17.08","8.2 - 8.3 s","0.6564495530012772","0.24080457515683998","4"
"homepage","Mobile","0","8400","8385.908192173","1081","4.54","1","3","6","3.101","0.632462915","1636","8349.0","141","115","1057","6.101","1636","347","9363","23.21","17.62","8.3 - 8.4 s","0.660757946210269","0.24080457515683998","4"
"homepage","Mobile","0","8500","8331.168624836","976","3.902","1","2","5","3.043","0.645119503","1484","8451.0","132","116","1032","5.609","1484","340","7716","25.15","17.2","8.4 - 8.5 s","0.6576819407008087","0.24080457515683998","4"
"homepage","Mobile","0","8600","8397.051460566","979","4.186","1","3","6","3.108","0.650482182","1518","8551.0","131","114","974","5.808","1518","337","8213","24.3","16.23","8.5 - 8.6 s","0.644927536231884","0.24080457515683998","4"
"homepage","Mobile","0","8700","8437.437806343","963","4.207","1","3","5","2.969","0.638191391","1459","8653.0","118","110","937","5.747","1459","307","7876","22.89","15.62","8.6 - 8.7 s","0.6600411240575736","0.24080457515683998","4"
"homepage","Mobile","0","8800","8534.116422691","962","4.017","1","2","5","3.133","0.64756365","1472","8750.0","139","114","990","5.758","1472","321","7896","24.08","16.5","8.7 - 8.8 s","0.6535326086956522","0.24080457515683998","4"
"homepage","Mobile","0","8900","8702.369193896","947","4.234","1","3","6","3.346","0.645142678","1426","8850.0","144","109","1028","6.158","1426","293","8192","22.85","17.13","8.8 - 8.9 s","0.6640953716690042","0.24080457515683998","4"
"homepage","Mobile","0","9000","8828.090212178","933","4.375","1","3","5","3.1","0.647320393","1457","8951.0","157","117","986","5.901","1457","341","7956","26.23","16.43","8.9 - 9.0 s","0.6403568977350721","0.24080457515683998","4"
"homepage","Mobile","0","9100","9232.288667293","954","4.193","1","2","5","3.314","0.650987581","1466","9053.0","143","115","940","6.043","1466","308","8261","23.28","15.67","9.0 - 9.1 s","0.6507503410641201","0.24080457515683998","4"
"homepage","Mobile","0","9200","8896.219845833","865","3.972","1","2","5","3.038","0.656408059","1336","9150.0","142","116","1001","5.61","1336","312","6958","26.13","16.68","9.1 - 9.2 s","0.6474550898203593","0.24080457515683998","4"
"homepage","Mobile","0","9300","8930.854786934","921","4.127","1","3","5","3.07","0.650902359","1428","9249.0","155","116","966","5.732","1428","322","7612","25.29","16.1","9.2 - 9.3 s","0.6449579831932774","0.24080457515683998","4"
"homepage","Mobile","0","9400","9783.027160058","955","4.32","1","3","6","3.443","0.637931661","1401","9350.0","166","125","1194","6.389","1401","273","8233","22.11","19.9","9.3 - 9.4 s","0.681655960028551","0.24080457515683998","4"
"homepage","Mobile","0","9500","9432.430934807","897","4.057","1","3","5","3.094","0.637113119","1334","9450.0","156","119","1025","5.823","1334","287","7231","24.36","17.08","9.4 - 9.5 s","0.6724137931034483","0.24080457515683998","4"
"homepage","Mobile","0","9600","9316.597517892","901","4.532","1","3","6","3.317","0.644155729","1365","9552.0","166","122","1113","6.309","1365","300","7958","25.02","18.55","9.5 - 9.6 s","0.6600732600732601","0.24080457515683998","4"
"homepage","Mobile","0","9700","9058.20267597","881","4.234","1","3","6","3.137","0.642706382","1333","9650.0","157","108","935","5.936","1333","284","7349","24.15","15.58","9.6 - 9.7 s","0.6609152288072018","0.24080457515683998","4"
"homepage","Mobile","0","9800","9208.124876939","894","4.003","1","3","5","3.072","0.644416251","1354","9750.0","163","115","1016","5.715","1354","308","7152","25.86","16.93","9.7 - 9.8 s","0.6602658788774003","0.24080457515683998","4"
"homepage","Mobile","0","9900","9255.860367227","896","4.116","1","2","5","3.233","0.635508703","1323","9849.0","156","118","1086","6.021","1323","272","7291","23.31","18.1","9.8 - 9.9 s","0.6772486772486772","0.24080457515683998","4"
"homepage","Mobile","0","10000","9321.337749219","863","4.139","1","3","5","3.154","0.655846429","1356","9952.0","155","110","982","5.788","1356","320","7279","26.64","16.37","9.9 - 10.0 s","0.6364306784660767","0.24080457515683998","4"
"homepage","Mobile","0","10100","9453.599773681","901","4.42","1","3","6","3.145","0.643209693","1405","10050.0","189","113","1080","5.98","1405","329","7702","27.06","18.0","10.0 - 10.1 s","0.6412811387900356","0.24080457515683998","4"
"homepage","Mobile","0","10200","9818.054404629","851","3.957","1","2","5","3.163","0.659377048","1332","10151.0","164","108","902","5.692","1332","294","6972","25.17","15.03","10.1 - 10.2 s","0.6388888888888888","0.24080457515683998","4"
"homepage","Mobile","0","10300","9307.908172445","867","4.464","1","3","6","3.476","0.642552457","1294","10249.5","177","109","1068","6.467","1294","269","7676","24.08","17.8","10.2 - 10.3 s","0.6700154559505409","0.24080457515683998","4"
"homepage","Mobile","0","10400","9730.584310353","762","4.083","1","3","5","3.127","0.666029689","1238","10353.0","150","118","948","5.641","1238","288","6422","26.47","15.8","10.3 - 10.4 s","0.6155088852988692","0.24080457515683998","4"
"homepage","Mobile","0","10500","10031.998632583","850","4.251","1","2","6","3.333","0.651073363","1305","10449.0","172","116","1058","6.102","1305","289","7260","25.51","17.63","10.4 - 10.5 s","0.6513409961685823","0.24080457515683998","4"
"homepage","Mobile","0","10600","9844.131364079","881","4.287","1","3","6","3.212","0.646118647","1362","10551.0","190","111","972","5.985","1362","320","7458","27.3","16.2","10.5 - 10.6 s","0.6468428781204112","0.24080457515683998","4"
"homepage","Mobile","0","10700","10095.537813493","878","4.157","1","2","5","3.333","0.653738355","1351","10649.0","200","114","1075","6.035","1351","311","7367","27.02","17.92","10.6 - 10.7 s","0.6498889711324944","0.24080457515683998","4"
"homepage","Mobile","0","10800","10091.245013735","809","4.276","1","2","6","3.433","0.657497741","1254","10751.0","174","116","1051","6.192","1254","280","7032","25.93","17.52","10.7 - 10.8 s","0.6451355661881978","0.24080457515683998","4"
"homepage","Mobile","0","10900","10010.448418469","827","4.609","1","3","6","3.283","0.634353899","1243","10850.0","181","114","1190","6.349","1243","265","7194","24.95","19.83","10.8 - 10.9 s","0.66532582461786","0.24080457515683998","4"
"homepage","Mobile","0","11000","10044.622777129","800","4.328","1","3","6","3.375","0.637404326","1196","10952.0","188","113","1052","6.27","1196","243","6828","24.11","17.53","10.9 - 11.0 s","0.6688963210702341","0.24080457515683998","4"
"homepage","Mobile","0","11100","10448.394865341","820","4.354","1","3","5","3.143","0.648534424","1282","11052.0","183","107","998","5.929","1282","297","6852","27.02","16.63","11.0 - 11.1 s","0.6396255850234009","0.24080457515683998","4"
"homepage","Mobile","0","11200","10444.682824333","824","3.962","1","2","5","3.134","0.657429233","1282","11151.0","194","109","952","5.68","1282","279","6604","25.64","15.87","11.1 - 11.2 s","0.6427457098283932","0.24080457515683998","4"
"homepage","Mobile","0","11300","10924.927711102","875","4.008","1","2","5","3.251","0.651161224","1338","11249.0","219","114","926","5.872","1338","300","7068","26.81","15.43","11.2 - 11.3 s","0.6539611360239163","0.24080457515683998","4"
"homepage","Mobile","0","11400","10558.43213091","762","4.288","1","2","5","3.063","0.661785817","1238","11352.0","175","110","912","5.702","1238","296","6456","27.85","15.2","11.3 - 11.4 s","0.6155088852988692","0.24080457515683998","4"
"homepage","Mobile","0","11500","10324.400673408","798","4.053","1","2","5","2.98","0.646858848","1224","11452.0","171","112","919","5.623","1224","281","6271","26.69","15.32","11.4 - 11.5 s","0.6519607843137255","0.24080457515683998","4"
"homepage","Mobile","0","11600","10569.107887167","808","4.074","1","2","5","3.183","0.647945669","1254","11551.0","187","124","1080","5.808","1254","283","6582","26.52","18.0","11.5 - 11.6 s","0.6443381180223285","0.24080457515683998","4"
"homepage","Mobile","0","11700","11491.587524134","748","4.322","1","3","5","3.076","0.65202338","1189","11651.0","164","118","1082","5.795","1189","286","6214","27.9","18.03","11.6 - 11.7 s","0.6291000841042893","0.24080457515683998","4"
"homepage","Mobile","0","11800","11213.20906983","786","4.185","1","3","5","2.995","0.648591683","1205","11751.0","170","117","918","5.725","1205","292","6250","28.21","15.3","11.7 - 11.8 s","0.6522821576763486","0.24080457515683998","4"
"homepage","Mobile","0","11900","11304.719722206","796","4.409","1","3","6","3.242","0.642349509","1194","11852.0","200","129","1172","6.182","1194","248","6602","24.95","19.53","11.8 - 11.9 s","0.6666666666666666","0.24080457515683998","4"
"homepage","Mobile","0","12000","11021.056039785","776","4.122","1","3","5","2.92","0.654634188","1239","11951.0","204","106","861","5.502","1239","319","6143","30.82","14.35","11.9 - 12.0 s","0.6263115415657788","0.24080457515683998","4"
"homepage","Mobile","0","12100","11035.206085857","766","4.248","1","2","5","2.899","0.666531511","1264","12050.0","172","108","847","5.473","1264","333","6233","30.49","14.12","12.0 - 12.1 s","0.6060126582278481","0.24080457515683998","4"
