DEVICETYPENAME,DOM_SIZE,TTI,FREQ
Mobile,5670,10084.000,567649
Mobile,4300,10220.000,565453
Desktop,3860,11708.000,561007
Desktop,3710,11119.000,560067
Desktop,3890,11882.000,559551
Desktop,3680,11072.000,559136
Desktop,3900,11646.000,557486
Mobile,4280,10086.000,555127
Desktop,3920,12085.000,553928
Desktop,3770,11434.000,552291
Mobile,4290,10085.000,550819
Desktop,3720,11277.000,548849
Desktop,3910,11817.000,545938
Mobile,4110,9419.500,545326
Mobile,4260,9785.000,544995
Desktop,3780,11299.100,544450
Desktop,3730,11253.000,544321
Mobile,4310,10097.000,543549
Mobile,4270,9979.000,541191
Desktop,4410,12159.000,541093
Desktop,3850,11541.000,539533
Tablet,860,9474.000,539493
Desktop,3740,11352.000,537130
Mobile,5530,11793.000,535974
Mobile,5750,10697.000,532549
Mobile,4220,10537.100,531760
Desktop,3790,11325.000,531539
Mobile,4240,10046.000,529732
Desktop,4450,11937.200,529229
Desktop,4420,12103.000,529051
Desktop,3760,11219.000,528952
Desktop,3820,11485.299,528918
Desktop,3840,12249.100,528610
Desktop,3750,11225.000,527357
Mobile,4230,10602.000,527347
Desktop,4440,11915.600,527195
Mobile,4250,9989.000,524244
Desktop,4430,11933.000,522931
Mobile,4320,10072.000,522804
Mobile,4080,9245.000,521262
Mobile,4330,10135.000,518925
Desktop,3810,11753.000,517650
Mobile,5700,10053.000,517648
Desktop,3800,11429.000,511689
Desktop,3830,11515.700,510464
Mobile,4340,10009.400,506927
Desktop,5090,14085.000,506890
Mobile,4350,9966.000,505877
Desktop,4480,12308.000,501425
Desktop,4460,12207.000,501242
Desktop,4470,12312.000,500664
Desktop,5100,14226.799,496313
Mobile,4090,9499.000,494822
Mobile,4210,10477.000,494179
Mobile,5950,10243.000,491460
Desktop,4490,12089.000,490450
Mobile,4100,9702.000,489107
Mobile,4360,9735.000,488910
Desktop,5110,14068.000,481966
Mobile,5920,11071.000,480542
Mobile,5650,12695.000,480415
Mobile,4200,10798.000,476741
Mobile,5660,12081.000,476621
Mobile,4140,10157.000,476431
Desktop,5120,14360.500,475506
Mobile,4160,10768.000,475211
Mobile,6880,22314.500,473656
Mobile,4170,10352.000,472333
Desktop,4830,15768.000,470605
Mobile,4180,10110.000,470444
Mobile,4190,10435.000,467240
Mobile,4150,10792.000,466979
Tablet,1410,13438.000,466080
Mobile,4610,10544.000,465884
Mobile,4120,10026.000,465273
Desktop,4500,11935.000,465079
Mobile,4570,10178.000,464109
Mobile,4560,10452.000,461473
Desktop,4820,17817.000,460753
Desktop,5080,14769.000,459939
Mobile,5940,10228.000,457286
Desktop,5130,14807.000,455759
Desktop,4810,13678.000,454599
Mobile,4130,10142.000,454332
Tablet,1500,14188.000,450139
Desktop,4760,12937.000,449376
Mobile,4370,10154.000,449123
Mobile,5890,10816.000,449117
Desktop,4880,14115.000,447943
Desktop,5170,14501.000,447745
Mobile,5690,11074.000,447382
Desktop,5070,14813.000,447163
Desktop,4510,11776.000,447096
Mobile,4580,10442.100,446900
Desktop,4770,13130.000,446264
Desktop,5050,14876.000,446077
Mobile,5880,10823.000,445667
Desktop,5010,15123.200,443709
Mobile,5520,12290.500,443386
Desktop,4980,14853.000,443128
Desktop,5000,14964.000,442378
Mobile,5930,10667.000,442222
Mobile,4620,11799.000,442144
Desktop,5040,14967.000,441758
Mobile,5110,9761.000,441525
Desktop,4730,12795.000,440976
Desktop,4960,14755.000,440308
Mobile,4730,10795.000,440211
Desktop,5140,14707.400,439137
Desktop,4680,12126.000,439045
Mobile,4380,10200.000,438905
Desktop,4990,15096.000,438538
Desktop,5060,15010.000,438108
Desktop,4950,14572.000,437394
Desktop,5160,14853.000,437202
Desktop,4940,14598.000,437160
Desktop,4520,11813.000,437087
Desktop,4900,14595.000,434440
Desktop,4890,14248.000,433981
Mobile,4550,10787.000,433839
Desktop,4530,11823.000,433396
Desktop,4910,14907.000,432792
Desktop,5180,14789.000,432648
Desktop,4540,11882.000,432341
Desktop,4870,14115.000,432204
Desktop,4970,14936.000,430371
Desktop,4790,13564.000,430031
Desktop,4780,13407.000,429394
Desktop,4920,14562.000,429327
Desktop,4740,13238.000,428904
Desktop,4800,13590.000,428799
Desktop,4670,12257.000,428699
Tablet,1460,14042.000,428422
Desktop,4840,13944.799,426703
Mobile,4600,10669.000,426255
Mobile,4890,12515.600,426095
Tablet,1420,13738.000,426051
Desktop,4710,12733.000,425668
Desktop,5030,15196.000,425460
Desktop,4750,13232.400,425217
Desktop,4570,11847.799,425203
Desktop,4550,11916.000,424922
Desktop,4930,14604.000,424746
Desktop,5020,15270.000,424733
Desktop,4860,13942.000,424715
Mobile,4900,11379.000,424579
Desktop,4850,14002.000,423853
Desktop,5150,15004.000,423773
Mobile,4940,12317.000,423193
Mobile,4590,10989.000,423088
Tablet,20,8894.000,422793
Mobile,5910,11536.000,422269
Desktop,4700,12649.000,421873
Tablet,1480,14615.000,421239
Desktop,4690,12485.000,420888
Tablet,1360,14150.700,419404
Tablet,1370,14097.000,419248
Desktop,5190,15159.400,419237
Desktop,4720,12911.000,418504
Tablet,1440,13654.000,418350
Desktop,4580,11960.000,418031
Mobile,4390,10132.000,417794
Tablet,1470,14296.000,417104
Tablet,1490,14480.000,415701
Desktop,4560,11870.000,415245
Mobile,4700,11260.000,414087
Mobile,5510,11964.799,413133
Tablet,1380,14229.000,412800
Mobile,5900,11082.299,412618
Mobile,4640,12358.000,412461
Mobile,4540,11094.000,412132
Mobile,5960,10213.000,412126
Mobile,5010,14973.000,412109
Desktop,4590,11889.799,411173
Tablet,2860,8307.000,409890
Mobile,4990,14082.000,409580
Tablet,1430,13633.000,408691
Tablet,1450,13772.200,408379
Desktop,4660,12399.100,408120
Desktop,4600,12173.500,407876
Mobile,4720,10774.000,407129
Mobile,5740,11139.600,406965
Desktop,4620,12035.000,406356
Mobile,5100,9957.100,405520
Mobile,5800,12982.000,405235
Mobile,4880,11499.000,404557
Tablet,1400,14217.000,403697
Desktop,4640,12185.000,402972
Mobile,4630,12509.000,402410
Tablet,1390,14025.100,401420
Desktop,4650,12477.000,400082
Desktop,4610,12120.000,399280
Mobile,4960,12453.000,397849
Desktop,4630,12224.000,397116
Mobile,4480,10375.000,396828
Mobile,4400,10278.000,396543
Mobile,4530,11085.000,394468
Tablet,1530,13754.000,394191
Mobile,4740,11129.000,394171
Mobile,4420,10290.000,393723
Mobile,4810,10896.000,393525
Mobile,5120,10140.400,392757
Mobile,4410,10590.000,392725
Mobile,5870,10873.000,392392
Mobile,4950,12648.700,392054
Mobile,4710,11299.000,391509
Mobile,4450,10727.000,390490
Mobile,4430,10062.000,389572
Mobile,4870,11468.000,389370
Tablet,1330,14597.000,388321
Mobile,5970,10419.000,388317
Mobile,4520,10410.000,387303
Mobile,4790,11043.000,386998
Mobile,5730,11194.000,386888
Mobile,4930,11796.000,386693
Mobile,4820,10955.299,386608
Mobile,4500,10025.000,386586
Mobile,4470,10016.000,386065
Mobile,4490,10104.000,385873
Mobile,4460,10326.600,385755
Mobile,4440,10629.000,385164
Desktop,5200,15673.000,384347
Mobile,4970,12990.299,383248
Mobile,4920,12093.600,381395
Mobile,4780,11057.000,381286
Mobile,4690,11012.000,380890
Tablet,1510,13538.000,380110
Mobile,5780,10614.000,379997
Tablet,1520,13739.000,379788
Mobile,4800,10968.000,379664
Tablet,1540,13246.000,379510
Mobile,5130,10393.000,378482
Tablet,1020,15940.000,377733
Mobile,4830,11241.000,375996
Tablet,1340,14156.000,375911
Tablet,1190,14501.000,375909
Mobile,4510,9951.000,375623
Mobile,4760,11034.000,375566
Mobile,4650,11666.000,375480
Mobile,4980,13027.000,375191
Mobile,4910,11543.000,373482
Mobile,5680,11744.000,373087
Mobile,6250,11388.000,372990
Tablet,1200,15085.000,372515
Desktop,5220,15441.000,371713
Mobile,4840,11652.000,371365
Mobile,5830,13760.000,370735
Tablet,1310,14643.000,368992
Tablet,1590,13473.000,368833
Mobile,4770,10880.000,368801
Desktop,5210,15736.700,368434
Tablet,1550,13287.000,367750
Mobile,4660,11186.000,367707
Mobile,4750,11070.000,366868
Mobile,4670,10841.000,365873
Mobile,5770,10479.000,365388
Mobile,5980,10920.000,364624
Tablet,1320,14957.000,364205
Mobile,5790,11743.000,363791
Desktop,5230,15507.799,363273
Tablet,1350,13968.000,362666
Tablet,1300,14446.000,362257
Desktop,5250,15329.000,362070
Tablet,1580,13712.000,361948
Mobile,4680,10912.700,361724
Mobile,4860,11814.799,361633
Desktop,5240,15594.000,359573
Mobile,5500,12478.000,358859
Mobile,5020,11055.000,358221
Mobile,4850,11543.000,358138
Mobile,5000,12543.000,358008
Mobile,5860,11412.000,357216
Tablet,1270,14222.000,356545
Mobile,5090,10504.000,355863
Tablet,1560,13450.000,355283
Mobile,5030,11195.500,354466
Tablet,1610,13968.000,353510
Mobile,5710,10781.000,353266
Tablet,1030,16563.000,352897
Mobile,5840,11539.500,352196
Mobile,5810,13219.000,352118
Mobile,5140,10794.000,351975
Mobile,5420,12219.000,349890
Tablet,1570,13419.000,349418
Tablet,1600,13814.000,349251
Desktop,5270,15484.000,348311
Tablet,1260,14607.200,348259
Tablet,1210,14832.000,347558
Desktop,5260,15556.000,346601
Tablet,1290,14238.700,344854
Mobile,5720,11453.000,344224
Tablet,1280,14233.000,343384
Mobile,5990,10902.000,342380
Desktop,5280,15665.000,338956
Desktop,5290,15683.000,337219
Mobile,5480,12986.100,336660
Tablet,1220,14346.000,335328
Tablet,1250,14516.000,334959
Tablet,180,13867.000,334316
Mobile,5050,11582.000,333770
Tablet,1240,14482.000,333055
Tablet,1620,14425.000,332562
Desktop,5310,15784.600,332265
Mobile,5310,11576.000,331413
Mobile,5490,13486.000,330836
Mobile,5850,11623.000,330555
Tablet,1230,14247.000,330407
Mobile,5470,12965.200,329669
Mobile,5080,11001.000,329635
Tablet,1770,15718.000,329358
Mobile,5150,10979.000,328921
Tablet,1630,14544.000,328075
Mobile,5170,11010.000,328021
Mobile,5040,11170.000,327765
Tablet,870,13175.000,327532
Tablet,1640,14639.000,327421
Mobile,5430,13091.000,326616
Tablet,1690,14648.000,324800
Tablet,1180,14527.000,323534
Mobile,5070,11423.000,323511
Tablet,1680,14663.000,322875
Mobile,5060,11402.200,322779
Mobile,5440,12409.000,322758
Mobile,6000,11416.000,322481
Desktop,5300,15946.600,322015
Mobile,5330,10611.000,321080
Tablet,1170,14546.000,320910
Tablet,900,13380.000,319099
Tablet,1000,15316.000,319068
Mobile,5450,11704.000,318322
Tablet,1730,15280.299,318238
Mobile,5160,11371.000,317483
Mobile,5180,11058.000,317127
Tablet,1040,16583.000,317116
Tablet,1720,15098.000,316518
Tablet,1750,15752.200,316379
Tablet,1670,14736.000,316081
Mobile,5820,13744.000,315818
Tablet,990,14997.000,315276
Mobile,6010,11910.000,314898
Desktop,5380,15676.900,314442
Tablet,1740,15748.000,313813
Tablet,480,7793.000,311801
Tablet,1650,14702.000,310820
Tablet,1660,14547.000,310666
Tablet,1010,15691.100,310100
Mobile,5410,12233.000,309224
Tablet,1160,14634.400,308817
Tablet,890,13383.000,308728
Mobile,6100,12563.000,308604
Tablet,910,13442.000,308488
Desktop,5390,15692.000,307120
Tablet,1710,14748.100,306930
Desktop,5320,16401.000,306341
Desktop,5370,16177.000,306034
Desktop,5400,15574.000,305003
Mobile,5320,11251.000,304872
Tablet,1760,15757.000,304814
Mobile,5460,12309.100,304800
Tablet,830,11733.000,304235
Tablet,1700,14378.600,304175
Mobile,5760,11201.000,304169
Desktop,5410,15705.000,304028
Desktop,5340,15986.000,303924
Desktop,5440,15461.000,302459
Mobile,5300,11208.000,301280
Desktop,5330,16213.200,300649
Desktop,5350,15908.000,300357
Tablet,2890,10670.299,300218
Desktop,5360,15958.000,299859
Desktop,5510,14778.000,299631
Tablet,1910,15975.000,299233
Tablet,1780,16630.000,298446
Desktop,5480,14880.299,298228
Tablet,920,13656.000,297976
Mobile,5360,11312.000,297277
Mobile,5190,11591.000,296843
Desktop,5430,15755.000,295733
Desktop,5420,15751.100,295660
Tablet,1130,13511.000,295557
Tablet,1940,16270.000,294532
Desktop,5500,14975.000,293587
Mobile,6080,13658.000,293368
Mobile,5210,11147.000,293259
Mobile,5270,11269.000,293119
Tablet,1090,14128.600,293075
Mobile,6090,12650.000,292465
Tablet,970,14967.000,291669
Tablet,2280,16847.000,291569
Mobile,6040,12633.000,290569
Tablet,1900,16908.000,290407
Tablet,1920,17123.000,290110
Mobile,5380,12173.000,289611
Tablet,960,14945.000,289578
Tablet,1930,17539.000,289559
Mobile,5350,11518.000,289543
Mobile,5390,11696.000,289515
Tablet,2270,16172.000,289476
Desktop,5490,15178.000,289470
Mobile,5290,11115.000,288869
Desktop,5460,15537.000,288690
Tablet,930,13856.000,288622
Tablet,880,13220.000,288557
Mobile,5200,11245.000,288530
Tablet,980,15036.000,287714
Tablet,1110,13679.000,287418
Mobile,6140,12780.000,286508
Mobile,5220,11177.000,285877
Mobile,6070,14335.000,285679
Tablet,230,6612.000,285210
Desktop,5470,15459.899,285162
Desktop,5450,15751.000,284473
Tablet,1150,14197.000,283965
Mobile,5400,11905.700,282964
Mobile,6060,14439.000,282763
Mobile,6110,13217.000,282472
Tablet,2010,17485.000,282465
Mobile,5280,11175.399,282357
Tablet,840,13220.000,281759
Tablet,1950,16619.000,280539
Mobile,6020,12224.800,279383
Mobile,6050,13297.000,279086
Mobile,5370,11357.000,278794
Tablet,950,14947.000,278638
Tablet,1980,17174.000,278551
Tablet,940,14356.000,278437
Tablet,470,8083.000,278378
Mobile,6030,12257.500,278016
Tablet,1140,13711.000,277729
Desktop,5520,15090.399,277417
Tablet,1790,16726.000,277019
Mobile,6260,13053.800,275233
Desktop,5530,14820.000,274175
Mobile,6240,13587.000,273975
Mobile,5230,11367.000,273421
Mobile,5340,11346.000,272315
Mobile,6130,13416.000,270934
Tablet,1800,16716.000,270800
Desktop,5590,14316.000,270381
Tablet,1880,15624.000,269998
Tablet,1890,15970.600,269695
Mobile,6270,14530.000,269442
Desktop,5540,14756.000,269335
Tablet,1050,16115.000,269110
Tablet,640,17976.600,269093
Tablet,820,12243.000,268608
Tablet,790,10963.000,267668
Tablet,1970,17010.000,267009
Desktop,5550,14800.000,266100
Desktop,5600,14347.000,266004
Tablet,1850,15718.300,265548
Desktop,5580,14678.000,265382
Tablet,1810,16675.000,265009
Tablet,1100,14565.000,264668
Tablet,1960,17078.000,264277
Mobile,6220,14000.000,264011
Mobile,5240,11243.000,263900
Tablet,2050,17161.000,263848
Mobile,6230,14806.000,263534
Tablet,2000,17431.000,263391
Tablet,1860,15769.000,262752
Tablet,1870,15751.300,262438
Tablet,2020,17843.000,261619
Tablet,780,10330.000,261571
Tablet,1080,14370.000,260417
Mobile,6150,13166.000,259885
Tablet,1840,16140.399,258237
Desktop,5610,14504.000,257484
Mobile,6280,13768.200,257179
Desktop,5940,13567.800,257133
Tablet,1990,17389.200,257089
Desktop,5570,14781.000,256802
Mobile,5250,11722.500,256526
Desktop,5640,14615.600,256525
Tablet,1060,15165.000,256406
Mobile,6120,13462.000,256029
Mobile,6360,13373.000,255817
Tablet,1820,16541.000,255794
Tablet,1120,13913.000,255777
Mobile,5260,11399.000,255645
Desktop,5560,14985.000,255291
Tablet,1830,16415.000,254081
Desktop,5620,14754.000,253439
Mobile,6450,12780.000,252734
Mobile,6210,14693.000,252253
Desktop,5630,14894.000,250978
Mobile,6310,12766.000,249506
Mobile,6200,14827.000,249145
Mobile,6170,13638.000,248563
Mobile,6190,14414.000,248197
Tablet,2030,18209.000,247913
Tablet,1070,14581.000,247731
Mobile,6290,13304.000,247339
Mobile,6370,12064.000,247266
Mobile,6300,13357.000,245451
Mobile,6160,13332.000,245374
Tablet,2260,15748.399,245067
Mobile,6350,13253.000,245052
Mobile,6490,13161.000,244717
Tablet,2060,17190.000,244480
Tablet,2290,17298.000,244221
Mobile,6440,12837.000,244041
Tablet,270,7744.200,243019
Tablet,800,11571.000,242856
Mobile,6470,13055.000,242485
Tablet,2040,17600.000,241261
Mobile,6550,14062.000,240322
Mobile,6380,12580.000,238911
Desktop,5960,14033.000,238123
Mobile,6460,12919.000,237658
Mobile,6320,12792.000,237147
Mobile,6180,13758.000,236997
Tablet,810,11701.000,236759
Desktop,5800,15140.000,236745
Desktop,5810,15192.000,236412
Desktop,5650,15076.000,236120
Mobile,6500,14539.000,235060
Desktop,5660,15219.000,235003
Tablet,2900,10642.000,234902
Desktop,5760,14582.000,234601
Mobile,6480,12750.000,234200
Mobile,6340,12880.000,233920
Desktop,5670,15095.000,232023
Desktop,5790,15381.000,230887
Mobile,6540,14031.000,230539
Mobile,6390,13648.000,229455
Tablet,2520,13122.000,229388
Tablet,70,7910.000,229320
Tablet,650,11545.000,229184
Tablet,2530,12651.000,229058
Mobile,6330,13017.000,228971
Desktop,5880,14039.700,228644
Tablet,770,10512.100,227130
Tablet,2250,15397.000,226978
Desktop,5860,14351.000,226195
Tablet,2160,16558.000,225870
Tablet,2220,15519.200,225069
Desktop,6280,13172.200,224609
Desktop,5950,14226.000,224584
Mobile,6420,12571.000,224168
Desktop,5830,15142.000,224128
Tablet,2070,17098.000,223374
Desktop,5750,14713.000,223203
Desktop,5820,15225.000,222977
Tablet,2850,11293.000,222852
Desktop,5680,15077.000,222793
Desktop,5780,15469.000,222023
Mobile,6430,12750.000,221534
Desktop,5870,14179.000,220644
Tablet,2500,14493.000,220538
Mobile,6900,20216.000,220185
Desktop,5770,15183.700,219574
Mobile,6400,12793.399,219237
Desktop,5690,15180.100,219190
Tablet,2300,18596.600,218135
Tablet,2210,15723.000,217651
Tablet,2700,13744.000,216783
Desktop,5840,15489.500,216706
Tablet,2230,15506.000,216608
Desktop,6270,13434.000,216573
Mobile,6410,12796.000,216457
Mobile,6510,14945.000,216052
Desktop,6370,13619.000,215961
Tablet,2240,15565.800,215753
Tablet,2470,17380.000,215551
Desktop,5890,14312.000,215234
Tablet,2080,16978.000,215001
Tablet,2100,17098.000,214939
Tablet,2150,16742.000,214726
Tablet,710,10313.000,214545
Desktop,5700,15202.800,214523
Desktop,5910,14589.000,213812
Tablet,2090,16961.000,213445
Desktop,5740,14936.500,213216
Tablet,540,9416.000,213176
Tablet,630,11827.000,213117
Desktop,5850,14973.000,212927
Tablet,2120,16787.100,212910
Desktop,5920,14602.300,212878
Tablet,660,9999.000,212559
Tablet,2880,11039.000,212514
Desktop,6360,13375.000,212440
Tablet,2200,16094.399,212337
Tablet,2110,17001.000,211983
Desktop,5730,15108.000,211781
Desktop,5900,14711.000,211477
Desktop,5970,14805.000,211314
Mobile,6530,13671.000,211275
Tablet,2710,14361.000,211015
Desktop,5930,14685.000,210981
Desktop,5710,15197.100,210870
Desktop,5720,15138.000,210733
Tablet,2870,11004.000,210720
Mobile,6560,14505.000,210368
Desktop,6290,13549.000,209703
Tablet,2310,17524.000,208819
Desktop,6050,13725.000,208789
Desktop,6040,13745.000,208323
Desktop,6300,14305.399,207437
Tablet,2320,16744.100,207430
Tablet,2190,16170.000,207361
Tablet,2480,16563.000,207343
Desktop,6350,13019.000,207187
Tablet,2510,14221.000,207067
Desktop,6310,14223.000,206597
Desktop,6380,13809.000,206336
Tablet,2460,17270.000,206253
Desktop,6410,14132.000,205608
Tablet,2130,17305.000,205452
Desktop,6000,15048.000,204292
Mobile,6570,14680.000,204247
Desktop,6400,13746.000,203588
Tablet,2450,16590.100,203530
Desktop,6320,13985.000,203348
Tablet,2140,17223.000,203291
Desktop,6390,13613.000,202997
Desktop,5980,14606.000,202975
Tablet,670,10082.899,202922
Tablet,2670,12957.000,202341
Tablet,2840,12438.000,201576
Tablet,2180,17087.000,201260
Desktop,6250,13650.000,200677
Desktop,5990,15245.000,200423
Desktop,6030,14141.000,200212
Tablet,2490,15878.000,200012
Desktop,6730,14149.000,199008
Tablet,2540,13359.000,198992
Tablet,2560,13102.300,198478
Tablet,2430,15894.000,198473
Desktop,6010,14937.000,198332
Desktop,6420,14147.000,198138
Desktop,6240,13668.000,198117
Desktop,6190,14131.300,197940
Tablet,2910,11152.000,197898
Tablet,2550,13154.600,197825
Tablet,2420,15533.300,197768
Tablet,2440,16274.200,197329
Mobile,6580,14944.200,196809
Desktop,6340,13366.000,196772
Tablet,2570,13079.000,196528
Desktop,6200,13629.399,196497
Tablet,2340,16013.200,196375
Tablet,3160,11489.800,196313
Tablet,2330,16076.000,196173
Tablet,700,10078.000,195828
Desktop,6550,14479.000,194680
Tablet,2360,15482.000,194665
Tablet,250,8225.000,194657
Tablet,730,11337.700,194624
Tablet,760,10792.000,194308
Tablet,2170,16527.000,193987
Desktop,6210,13506.000,193946
Desktop,6530,14245.000,193463
Desktop,6260,13652.000,193027
Tablet,2350,15964.700,192804
Desktop,6020,14147.000,192624
Tablet,750,10508.399,191767
Tablet,2990,11810.000,191388
Tablet,2400,14768.899,191342
Tablet,2680,13082.000,191292
Desktop,6230,14104.000,191231
Mobile,6520,14287.000,190897
Mobile,6590,14888.700,190834
Tablet,2640,12862.000,190803
Tablet,430,10105.000,190782
Desktop,6220,13885.000,190715
Tablet,2370,15318.399,190367
Desktop,6150,13654.000,190025
Tablet,2410,15227.000,189711
Desktop,6330,13784.100,189690
Desktop,6540,14661.000,189618
Tablet,2920,11548.000,189605
Tablet,610,10711.000,189381
Tablet,2650,13055.000,189320
Desktop,6490,14760.600,189305
Tablet,2690,13185.700,189134
Tablet,3060,11477.000,189015
Tablet,2950,11471.000,188286
Desktop,6520,14526.000,188240
Tablet,2600,12923.200,187999
Tablet,2720,15598.000,187889
Desktop,6180,14211.200,187629
Tablet,2660,13048.000,187121
Desktop,6060,14029.000,186970
Tablet,2580,13254.000,186227
Tablet,690,10140.000,186190
Desktop,6660,15076.800,186143
Tablet,2960,11650.200,186029
Tablet,2380,15167.000,185711
Tablet,2590,13076.000,185670
Tablet,2980,12235.700,185454
Tablet,2760,14887.100,185390
